geoid,num_lines,bstp_has_bkrs,shelter,bstp_bnh_cnt,school_stop,bstp_geo_id,st_abbrev,pm25,aadt,transit_comm,walk_comm,time_comm,car_alone_comm,carpool_comm,total_bike_lanes,bikelane_protected,bikelane_dual_protected,shared_mobility,taxi_capacity,limo_capacity,restrict1,restrict2,local_deliv,density_score,four_way_intersection_ratio,sidewalk_score,pfi_score,name,poverty_est,race_white,race_black_aa,race_asian,race_hispanic,utc_pct
11001009602,1,0.125,0.0625,0.25,0,15,DC,8.64139835616438,12814.659259259257,256,10,32.6,651,92,30,0,1,0,0,0,0,0,0,0.5902206460526316,0.18621736210526316,0.03800604921052632,0.3102253007894737,"Census Tract 96.02, District of Columbia, District of Columbia",45.4,30,3492,0,3.6,17.403030303030302
11001009603,0,0.16666666666666666,0.16666666666666669,0.6666666666666666,0,18,DC,8.61217534246575,3999.206940090561,667,0,33.7,774,100,0,0,0,0,0,0,1,1,1,0.4935934184,0.1044824224,0.0602887488,0.37201843560000003,"Census Tract 96.03, District of Columbia, District of Columbia",5.9,0,3500,0,3.1,18.388235294117646
11001009604,0,0,0.07142857142857145,0.9285714285714286,0,14,DC,8.65650767123288,13702.962103174601,356,6,37.9,539,98,0,0,0,0,0,0,2,2,2,0.5324501504166667,0.10712654541666666,0.03334919,-0.025575902916666664,"Census Tract 96.04, District of Columbia, District of Columbia",7.4,96,2063,0,2.5,16.290344827586207
11001009700,0,0.04545454545454545,0.0909090909090909,0.7727272727272727,0,22,DC,8.42284602739726,3329.249405472462,650,42,43.7,565,73,0,0,0,0,0,0,0,0,0,0.4244114415,0.1721344565,0.0658513495,0.656061189,"Census Tract 97, District of Columbia, District of Columbia",36.2,35,3212,0,0.5,24.870625
11001009801,0,0,0.05555555555555554,0.8888888888888888,0,18,DC,8.41695726027397,3293.822186147186,172,7,40.5,246,18,0,0,0,0,0,0,0,0,0,0.44781862461538463,0.21108888076923077,0.055093036923076925,0.6880213061538462,"Census Tract 98.01, District of Columbia, District of Columbia",39.8,49,2178,0,2.2,33.235
11001009802,0,0,0,0.9,0,10,DC,8.40926657534247,3098.5882352941176,174,0,45.2,139,14,0,0,0,0,0,0,0,0,0,0.3837421516666667,0.2966579133333333,0.07367432833333333,0.6480209716666667,"Census Tract 98.02, District of Columbia, District of Columbia",42.1,60,1986,0,3.2,28.995
11001009803,0,0,0.13333333333333336,1,0,15,DC,8.43433643835616,3476.232729621799,562,0,36.5,667,52,0,0,0,1,0,0,0,0,0,0.4637250547619048,0.13154646476190476,0.06170986666666667,0.38959604,"Census Tract 98.03, District of Columbia, District of Columbia",39.6,0,3064,0,0,29.05764705882353
11001009804,0,0.047619047619047596,0,0.9523809523809523,0,21,DC,8.44351452054794,3117.3732118983958,509,27,34.9,347,54,0,0,0,1,0,0,0,0,0,0.48473651928571426,0.10618817214285714,0.07037367642857144,0.7216100042857143,"Census Tract 98.04, District of Columbia, District of Columbia",31.7,42,2490,9,7.6,34.38461538461539
11001009807,0,0.04545454545454545,0,0.6818181818181818,0,22,DC,8.40727424657534,10597.6166195661,470,0,55.7,750,162,9,0,0,1,0,0,0,0,0,0.45127948384615385,0.06579050384615384,0.04828037807692308,-0.27452100615384617,"Census Tract 98.07, District of Columbia, District of Columbia",36.4,118,3232,0,0.1,36.65083333333333
11001009810,0,0.25,0.125,0.75,0,8,DC,8.39318246575342,3242.553699788584,357,29,46.4,560,111,2,0,0,0,0,0,0,0,0,0.47560863400000003,0.145183006,0.07032135333333334,0.718983038,"Census Tract 98.10, District of Columbia, District of Columbia",37.1,0,2840,0,0,30.328181818181818
11001009811,0,0.33333333333333337,0,0.6666666666666666,0,15,DC,8.39196493150685,3609.733227866889,646,52,45.2,646,31,0,0,0,0,0,0,0,0,0,0.27606738384615387,0.12784603846153847,0.07124241076923077,0.5141781015384616,"Census Tract 98.11, District of Columbia, District of Columbia",35.6,0,5069,0,0.3,21.015
11001009901,0,0.20000000000000004,0.06666666666666668,0.6666666666666666,0,15,DC,8.58227589041096,3578.8406463083106,173,0,37.1,567,35,17,0,0,0,0,0,1,1,4,0.4986946969767442,0.08643918534883721,0.038248913023255816,0.560808743255814,"Census Tract 99.01, District of Columbia, District of Columbia",6.3,125,2484,186,1.9,43.35325
11001009902,0,0.1111111111111111,0,0.8888888888888888,0,18,DC,8.53842493150685,3513.777824741389,149,0,36.7,937,37,32,0,0,0,0,0,0,0,0,0.3567784628571429,0.145344595,0.06292894321428572,0.6014427342857143,"Census Tract 99.02, District of Columbia, District of Columbia",10.2,59,3029,11,0.1,33.254137931034485
11001009903,0,0,0,0.875,0,8,DC,8.50463232876712,3532.0572278209966,255,26,37.3,455,105,0,0,0,1,0,0,0,0,0,0.5407459776923077,0.10914525384615385,0.07326223384615385,0.8552683423076923,"Census Tract 99.03, District of Columbia, District of Columbia",10.5,99,1749,0,0.4,17.832272727272727
11001009904,0,0,0.2727272727272727,1,0,11,DC,8.53629589041096,3455.0024820386384,356,15,35.3,546,114,0,0,0,0,0,0,1,1,1,0.7301356875,0.212112156,0.067518706,1.0817373285,"Census Tract 99.04, District of Columbia, District of Columbia",37.3,53,2519,0,16.5,24.563333333333333
11001009905,0,0.25,0,0.75,0,4,DC,8.50901397260274,3320.401992236109,230,0,32.5,683,51,0,0,0,1,0,0,0,0,0,0.6558670693103448,0.1969169272413793,0.07208364448275863,1.0064955893103449,"Census Tract 99.05, District of Columbia, District of Columbia",28.2,129,2705,0,4.4,29.05888888888889
11001009906,0,0,0.3,0.8,0,10,DC,8.55957287671233,5474.598500881834,189,0,31,357,25,0,0,0,0,0,0,1,1,1,0.6115688733333333,0.08120620111111111,0.07217276111111111,0.887723361111111,"Census Tract 99.06, District of Columbia, District of Columbia",22.2,22,1562,8,2,24.58727272727273
11001009907,0,0.06666666666666668,0,0.8666666666666667,0,15,DC,8.55972273972603,3400.088585619791,671,44,32.7,423,22,4,0,0,0,0,0,0,0,0,0.45489881583333336,0.124737865,0.06370808666666666,0.7075490283333333,"Census Tract 99.07, District of Columbia, District of Columbia",29.9,0,2761,0,0,33.41083333333333
11001010100,3,0.2894736842105263,0.3684210526315789,0.7368421052631579,0,36,DC,8.63694082191781,9528.545728973726,366,928,21.4,216,21,88,0.04999999999999999,0.19999999999999996,4,10,0,2,2,2,0.8536597191891891,0.012831280270270267,0.06896639216216216,1.2534276472972974,"Census Tract 101, District of Columbia, District of Columbia",27.6,1966,363,388,9.7,11.093714285714286
11001010201,1,0.125,0.25,0.75,0,8,DC,8.59120684931507,7813.539052287581,680,237,25.7,488,52,16,0,0.5,2,0,0,0,0,0,0.465198532,0.00425532,0.073240928,0.217539016,0,0,0,0,0,0,25.078333333333333
11001010202,2,0.19354838709677416,0.12903225806451618,0.6451612903225806,0,27,DC,8.59120684931507,13424.677395171871,271,251,24,374,27,55,0.17241379310344823,0.10344827586206898,5,16,5,11,11,11,0.7108616310769231,0.004708884307692307,0.04237173615384615,0.6775905967692307,0,0,0,0,0,0,12.538235294117646
11001010300,0,0.05263157894736842,0.21052631578947367,0.9473684210526315,0,18,DC,8.64293287671233,4347.587746239328,723,121,40.1,1083,105,55,0,0,0,0,0,47,47,47,0.5828545617777777,0.21692109333333334,0.06520082622222222,0.9167080948888889,"Census Tract 103, District of Columbia, District of Columbia",7.4,754,2029,68,28.8,33.42972972972973
11001010400,0,0.022222222222222223,0.15555555555555556,0.8,0,45,DC,8.48568191780822,6892.361455804358,891,0,34.9,947,89,40,0,0,2,0,0,4,4,4,0.4933229417647059,0.08356980897058823,0.037841690735294115,0.2917572427941177,"Census Tract 104, District of Columbia, District of Columbia",15.6,363,4171,0,3.6,26.7276
11001010500,3,0.08333333333333331,0.41666666666666663,0.8333333333333333,0,12,DC,8.59476410958904,16909.64381297039,873,377,27.7,440,198,12,0,0,2,4,0,0,0,0,0.7547741085,0.03161190575,0.0344508715,0.5585298372499999,"Census Tract 105, District of Columbia, District of Columbia",9.8,1594,1488,198,7.4,13.10625
11001010601,1,0.33333333333333337,0.16666666666666669,0.5,0,6,DC,8.6471498630137,8958.835882266023,403,416,26.7,308,34,4,0,1,0,4,0,0,0,0,0.60878889,0.155759055,0.05567874,0.927139783,0,0,0,0,0,0,11.72888888888889
11001010602,0,0.049999999999999996,0.15,0.85,0,20,DC,8.6471498630137,4116.181210765465,943,655,27.6,852,141,93,0,0.016129032258064526,5,0,0,22,22,22,0.7372560614634146,0.2612485124390244,0.07345868073170732,1.111396225609756,0,0,0,0,0,0,16.346666666666668
11001010603,1,0.36363636363636365,0.3636363636363636,0.5454545454545454,0,11,DC,8.6471498630137,6788.245024439643,700,359,31.4,322,13,21,0,0.5454545454545454,0,45,0,0,0,0,0.6459403129166666,0.18871463083333334,0.0723368075,0.9601288258333334,0,0,0,0,0,0,3.820666666666667
11001010700,4,0.06382978723404256,0.5957446808510638,0.9148936170212766,0,47,DC,8.6379695890411,6248.9187222372575,477,266,24.5,153,10,62,0.11111111111111108,0.13333333333333336,1,13,0,4,4,4,0.7874807319642857,0.028159238392857142,0.06660810232142857,1.1512126971428571,"Census Tract 107, District of Columbia, District of Columbia",0,1310,123,179,14.2,10.581818181818182
11001010800,0,0.03846153846153848,0.3076923076923077,0.8076923076923077,0,26,DC,8.61856410958904,9755.805911357054,306,1108,16.4,107,50,49,0.16666666666666669,0.7916666666666667,1,0,0,8,8,8,0.7126978319047619,0.016704530714285713,0.061203266666666666,0.9256686192857143,"Census Tract 108, District of Columbia, District of Columbia",45.1,4555,801,781,8.2,18.569285714285716
11001010900,0,0.2777777777777778,0.05555555555555554,0.16666666666666666,0,17,DC,8.35712273972603,16099.23906908133,373,175,32.2,499,170,0,0,0,0,0,0,0,0,0,0.26720735346938773,0.03213995122448979,0.021049349183673474,-0.5295122893877551,"Census Tract 109, District of Columbia, District of Columbia",39.5,23,3930,14,1.8,23.332
11001011001,0,0.125,0,0.75,0,8,DC,8.56252547945205,3222.681808278867,422,172,25.4,666,50,11,0,0.6666666666666666,0,0,0,6,6,6,0.5002102366666666,0.100197305,0.07554087500000001,0.80678554,0,0,0,0,0,0,29.865000000000002
11001011002,0,0,0,1,0,1,DC,8.56252547945205,4698.494264705882,233,140,23.4,229,8,12,0,0.33333333333333337,1,0,0,4,4,4,0.36559830909090907,0.021052407727272727,0.035749222727272725,-0.3088617954545455,0,0,0,0,0,0,30.7
11001011100,0,0.1176470588235294,0.15686274509803927,0.7254901960784313,0,51,DC,8.63396630136986,4009.507779827394,384,18,34.4,984,184,1,0,0,1,0,0,42,42,42,0.42121144395348836,0.12080534527131782,0.05207668426356589,0.6219955317829458,"Census Tract 111, District of Columbia, District of Columbia",11.9,640,4633,47,8.5,28.023037037037035
11001980000,6,0.13750000000000004,0.125,0.7375,0,80,DC,8.59491260273973,13396.582473536197,5,0,0,12,0,75,0.12195121951219509,0.2682926829268291,2,20,0,107,107,107,0.5901491767063493,0.017261073055555545,0.039918689404761905,0.5037432717857143,0,0,0,0,0,0,27.680353535353536
